Ticker,Final_Grade,Floor Tier,Status,Close Price,FCF_Yield,ROA,EV_EBITDA
OTIS,62.1,🟢🟢 Deep Floor,Confirmed (Previous),71.13,0.05278342490542669,0.14249,13.367
INFY,61.5,🟢🟢 Deep Floor,Confirmed (Previous),12.06,0.06464665581830426,0.15297,21.152
INTU,61.2,🟢🟢 Deep Floor,Confirmed (Previous),359.3,0.06836598251822978,0.1047,13.785
NX,60.7,⚪ Standard (< 0),Confirmed (Previous),19.22,0.0958380268795819,0.030380001,8.202
EPAC,60.0,🟢 Oversold Floor,Confirmed (Previous),37.32,0.05407746996377017,0.10475001,12.454
BR,59.0,🟢 Oversold Floor,Confirmed (Previous),182.38,0.058554951669360235,0.09295,12.946
OPCH,58.2,⚪ Standard (< 0),Confirmed (Previous),23.45,0.06989234435886299,0.061690003,11.463
ADSK,56.7,⚪ Standard (< 0),Confirmed (Previous),258.53,0.06360582170082044,0.11472999,21.904
PEGA,56.3,⚪ Standard (< 0),Live (Unfinished),37.72,0.08182115106966872,0.0907,27.876
MZTI,56.0,🟢🟢 Deep Floor,Confirmed (Previous),112.65,0.04605754090242396,0.10298,10.708
SNY,55.1,🟢 Oversold Floor,Confirmed (Previous),44.36,0.05930101167602058,0.05093,9.167
HLNE,51.1,🟢🟢 Deep Floor,Confirmed (Previous),108.82,0.04055291438924395,0.10783,13.528
DOCS,49.6,⚪ Standard (< 0),Confirmed (Previous),26.71,0.04962334267916999,0.10949001,19.257
CPRT,48.6,🟢🟢 Deep Floor,Confirmed (Previous),32.99,0.03216524089769378,0.11336,13.096
GEHC,47.7,⚪ Standard (< 0),Confirmed (Previous),71.23,0.049953851567116854,0.05131,11.293
ALG,46.7,⚪ Standard (< 0),Live (Unfinished),171.54,0.043751525811363795,0.05638,10.575
PBH,46.6,🟢🟢 Deep Floor,Confirmed (Previous),51.78,0.059392458922616284,0.04578,13.772
DLB,46.2,🟢🟢 Deep Floor,Confirmed (Previous),61.56,0.05721511318478021,0.05152,14.589
LEN,46.2,🟢🟢 Deep Floor,Live (Unfinished),84.45,0.05298601963377073,0.03943,10.794
BAM,43.3,⚪ Standard (< 0),Confirmed (Previous),51.5,0.033294101313012005,0.13036999,22.526
RMD,43.3,⚪ Standard (< 0),Confirmed (Previous),240.1,0.028409394302489902,0.14002,15.584
JKHY,42.3,⚪ Standard (< 0),Confirmed (Previous),167.91,0.029837182494413906,0.12989001,16.771
NKE,42.2,🟢🟢 Deep Floor,Confirmed (Previous),38.65,0.03284781329441337,0.06971,11.918
LYFT,40.1,⚪ Standard (< 0),Confirmed (Previous),16.9,0.17628856001541673,-0.0086199995,130.176
SBAC,38.9,⚪ Standard (< 0),Live (Unfinished),191.52,0.03701430105204207,0.08406,18.949
UBER,38.5,⚪ Standard (< 0),Live (Unfinished),75.96,0.04669427211553723,0.06877,22.287
STE,38.2,⚪ Standard (< 0),Confirmed (Previous),232.64,0.036121555104620846,0.06797,14.652
BSX,37.3,🟢🟢 Deep Floor,Confirmed (Previous),48.3,0.036027736071780454,0.06191,14.433
TRMB,37.1,⚪ Standard (< 0),Live (Unfinished),60.1,0.048963158642350395,0.04804,17.076
OLED,35.6,🟢🟢 Deep Floor,Confirmed (Previous),83.17,0.029440900747230093,0.06767,13.168
UFPI,35.6,🟢 Oversold Floor,Confirmed (Previous),84.16,0.025687580449102618,0.04756,9.11
CHWY,35.3,🟢 Oversold Floor,Confirmed (Previous),23.8,0.04722571855239196,0.06008,24.791
ADMA,34.7,🟢🟢 Deep Floor,Confirmed (Previous),9.39,0.025517783709986003,0.2178,195.714
DIS,34.1,⚪ Standard (< 0),Confirmed (Previous),107.55,0.02626778653772813,0.048070002,11.168
SAP,33.8,⚪ Standard (< 0),Confirmed (Previous),220.89,0.03629035884404342,0.0954,289.763
KAI,32.6,⚪ Standard (< 0),Confirmed (Previous),299.14,0.030089928311098448,0.06787,16.098
LNN,32.5,⚪ Standard (< 0),Live (Unfinished),122.85,0.033108030552229537,0.04664,14.292
SPOT,32.3,⚪ Standard (< 0),Confirmed (Previous),543.62,0.013385828046050019,0.12186,40.431
ICE,27.1,⚪ Standard (< 0),Confirmed (Previous),160.7,0.03932498126876282,0.02172,16.112
COIN,25.3,⚪ Standard (< 0),Live (Unfinished),192.7,0.05248585190105576,0.01116,62.955
ARLO,21.0,⚪ Standard (< 0),Confirmed (Previous),13.15,0.044469897095444764,0.0136899995,87.608
FRPT,17.4,⚪ Standard (< 0),Confirmed (Previous),69.86,0.005755726452886278,0.03486,18.293
CSGP,14.4,🟢🟢 Deep Floor,Confirmed (Previous),32.07,0.03215010702148191,0.00466,31.9
GWRE,10.3,⚪ Standard (< 0),Confirmed (Previous),204.75,0.016765217107398762,0.02915,122.157
CLF,7.0,⚪ Standard (< 0),Confirmed (Previous),11.55,0.0008742217488161031,-0.01706,29.035
CG,6.8,⚪ Standard (< 0),Confirmed (Previous),48.39,0.0,0.02031,100.0
APO,5.5,⚪ Standard (< 0),Confirmed (Previous),136.58,0.0,0.0094099995,100.0
