Ticker,Final_Grade,Floor Tier,Status,Close Price,FCF_Yield,ROA,EV_EBITDA
BLDR,59.5,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),64.18,0.06562963266878465,0.02389,11.982
MYRG,59.1,🟢 Strong Green (< -60),Live Strong Dot (Today),286.59,0.03973761111379492,0.08479,15.099
FELE,58.5,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),99.27,0.03387669212270533,0.08597,13.093
ZWS,58.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),47.62,0.04086154352177601,0.08741,17.333
RPM,57.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),103.43,0.03564843847647251,0.07626,13.238
FSS,54.5,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),117.16,0.026744105178981643,0.117510006,15.414
TXT,54.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),79.37,0.03329287892166113,0.045479998,9.746
DOV,53.9,🟢 Strong Green (< -60),Live Strong Dot (Today),192.88,0.034895016450462314,0.07061,14.396
MAA,52.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),128.56,0.06034432000722314,0.03129,16.72
CUBE,51.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),39.75,0.05435972556626017,0.04282,17.695
PSA,51.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),305.73,0.041387909617534885,0.06985,19.614
FTV,50.5,🟢 Strong Green (< -60),Live Strong Dot (Today),56.94,0.054609562010980245,0.03295,16.548
EXP,48.9,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),193.58,0.004237238445055412,0.09233,10.679
UFPI,48.9,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),83.2,0.0253283561521931,0.04756,9.143
AIT,48.5,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),322.46,0.03036844734245262,0.11102,19.997
URI,48.4,🟢 Strong Green (< -60),Live Strong Dot (Today),1009.86,0.027145294974485118,0.08768,16.655
PKG,48.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),234.57,0.02048151743998586,0.082779996,12.291
IR,48.2,🟢 Strong Green (< -60),Live Strong Dot (Today),76.36,0.03737810990944049,0.051020004,16.587
ODFL,47.0,🟢 Strong Green (< -60),Live Strong Dot (Today),185.87,0.025113810365431876,0.15775,21.345
STRL,46.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),460.03,0.023478543457255092,0.14554,19.576
TDG,45.6,🟢 Strong Green (< -60),Live Strong Dot (Today),1162.05,0.022688498547711888,0.11817,18.651
POWL,45.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),175.16,0.028846904746409226,0.116210006,25.271
EXR,44.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),140.98,0.048789442195605784,0.03358,19.067
LGIH,44.3,🟢 Strong Green (< -60),Live Strong Dot (Today),55.0,0.16292060947643783,0.01075,38.343
VMC,41.3,🟢 Strong Green (< -60),Live Strong Dot (Today),262.63,0.024788970704878212,0.06044,16.447
Q,41.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),118.47,0.030640762981637492,0.053049996,19.041
TEX,39.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),62.76,0.03213559358746488,0.030079998,14.878
MAR,38.9,🟢 Strong Green (< -60),Live Strong Dot (Today),336.51,0.023479932320903996,0.09761,21.824
OSW,38.2,🟢 Strong Green (< -60),Live Strong Dot (Today),22.4,0.02149767852077949,0.08231,18.849
ESE,37.8,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),273.87,0.032952819306589366,0.051090002,23.237
SPXC,36.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),193.92,0.023794247074705222,0.06755,19.473
AMAT,35.7,🟢 Strong Green (< -60),Live Strong Dot (Today),454.71,0.008522428025242652,0.15482001,35.349
BCC,35.4,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),77.12,0.01567922933527852,0.02859,9.349
CRS,35.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),467.48,0.010136724255021743,0.118719995,28.92
TRNO,34.9,🟢 Strong Green (< -60),Live Strong Dot (Today),65.65,0.04466439184702081,0.02437,26.532
FND,33.9,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),49.38,0.0262092885609684,0.027420001,14.367
MKSI,33.5,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),249.65,0.027291665430410346,0.050229996,20.035
EGP,33.3,🟢 Strong Green (< -60),Live Strong Dot (Today),198.62,0.03551983109898982,0.03543,24.94
GNRC,33.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),183.02,0.02614750312715826,0.04721,19.166
MPWR,32.7,🟢 Strong Green (< -60),Live Strong Dot (Today),1223.86,0.007387519966110563,0.13573,58.733
PCAR,30.5,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),124.51,0.02961179044571515,0.041160002,21.942
MLM,28.5,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),508.94,0.016230767640675228,0.045679998,17.477
GE,23.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),333.48,0.01885347145664091,0.05065,31.376
CARR,19.9,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),59.08,0.01750796765437731,0.02982,19.591
TTWO,18.8,🟢 Strong Green (< -60),Live Strong Dot (Today),214.69,0.03129170069555663,-0.00621,53.694
POWI,17.9,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),50.54,0.026147048333988437,0.026199998,43.049
FERG,16.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),223.23,0.0,0.0,16.491
H,13.3,🟢 Strong Green (< -60),Live Strong Dot (Today),165.85,0.010893097367759832,0.02192,23.744
AXP,9.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),329.82,0.0,0.037920002,100.0
WY,7.4,🟢 Strong Green (< -60),Live Strong Dot (Today),23.02,0.0008212114194163944,0.00674,31.269
ICHR,5.5,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),52.82,0.004798099605532187,0.0036199999,54.609
TFIN,3.0,🟢 Strong Green (< -60),Live Strong Dot (Today),69.6,0.0,0.00556,100.0
